"Year","Grado urbanización","Municipio","GeoCode","Value"
2021,"Zona de densidad intermedia","Conil de la Frontera","A11014","493.36"
2021,"Ciudades","Chiclana de la Frontera","A11015","471.87"
2021,"Zona de densidad intermedia","Chipiona","A11016","438.3"
2021,"Zona rural","Espera","A11017","472.82"
2021,"Zona rural","El Gastor","A11018","562.9"
2021,"Zona rural","Grazalema","A11019","539.9"
2021,"Ciudades","Jerez de la Frontera","A11020","499.63"
2021,"Zona rural","Jimena de la Frontera","A11021","782.75"
2021,"Ciudades","La Línea de la Concepción","A11022","468.86"
2021,"Zona de densidad intermedia","Medina Sidonia","A11023","492.93"
2021,"Zona de densidad intermedia","Olvera","A11024","485.15"
2021,"Zona de densidad intermedia","Paterna de Rivera","A11025","487.39"
2021,"Zona de densidad intermedia","Prado del Rey","A11026","540.76"
2021,"Ciudades","El Puerto de Santa María","A11027","485.89"
2021,"Zona de densidad intermedia","Puerto Real","A11028","457.57"
2021,"Zona de densidad intermedia","Puerto Serrano","A11029","487.92"
2021,"Zona de densidad intermedia","Rota","A11030","588.83"
2021,"Ciudades","San Fernando","A11031","440.93"
2021,"Ciudades","Sanlúcar de Barrameda","A11032","442.73"
2021,"Zona de densidad intermedia","San Roque","A11033","609.3"
2021,"Zona rural","Setenil de las Bodegas","A11034","544.11"
2021,"Zona de densidad intermedia","Tarifa","A11035","433.88"
2021,"Zona rural","Torre Alháquime","A11036","521.25"
2021,"Zona de densidad intermedia","Trebujena","A11037","492.76"
2021,"Zona de densidad intermedia","Ubrique","A11038","464.63"
2021,"Zona de densidad intermedia","Vejer de la Frontera","A11039","531.5"
2021,"Zona rural","Villaluenga del Rosario","A11040","465.52"
2021,"Zona de densidad intermedia","Villamartín","A11041","527.75"
2021,"Zona rural","Zahara","A11042","552.12"
2021,"Zona de densidad intermedia","Benalup-Casas Viejas","A11901","529.91"
2021,"Zona rural","San José del Valle","A11902","498.42"
2021,"Zona rural","San Martín del Tesorillo","A11903",
2021,"Zona rural","Adamuz","A14001","569.91"
2021,"Zona de densidad intermedia","Aguilar de la Frontera","A14002","490.97"
2021,"Zona rural","Alcaracejos","A14003","531.4"
2021,"Zona rural","Almedinilla","A14004","584.18"
2021,"Zona de densidad intermedia","Almodóvar del Río","A14005","542.93"
2021,"Zona rural","Añora","A14006","529.49"
2021,"Zona de densidad intermedia","Baena","A14007","468.1"
2021,"Zona rural","Belalcázar","A14008","610.54"
2021,"Zona rural","Belmez","A14009","567.3"
2021,"Zona rural","Benamejí","A14010","466.68"
2021,"Zona rural","Los Blázquez","A14011","682.85"
2021,"Zona de densidad intermedia","Bujalance","A14012","523.65"
2021,"Zona de densidad intermedia","Cabra","A14013","476.02"
2021,"Zona rural","Cañete de las Torres","A14014","540.86"
2021,"Zona rural","Carcabuey","A14015","521.9"
2021,"Zona rural","Cardeña","A14016","601.49"
2021,"Zona de densidad intermedia","La Carlota","A14017","583.01"
2021,"Zona rural","El Carpio","A14018","531.26"
2021,"Zona de densidad intermedia","Castro del Río","A14019","518.22"
2021,"Zona rural","Conquista","A14020","661.29"
2021,"Ciudades","Córdoba (capital)","A14021","480.37"
2021,"Zona rural","Doña Mencía","A14022","418.21"
2021,"Zona rural","Dos Torres","A14023","549.4"
2021,"Zona rural","Encinas Reales","A14024","524.38"
2021,"Zona rural","Espejo","A14025","545.23"
2021,"Zona rural","Espiel","A14026","544.97"
2021,"Zona de densidad intermedia","Fernán-Núñez","A14027","552.5"
2021,"Zona rural","Fuente la Lancha","A14028","572.7"
2021,"Zona rural","Fuente Obejuna","A14029","605.99"
2021,"Zona de densidad intermedia","Fuente Palmera","A14030","637.25"
2021,"Zona rural","Fuente-Tójar","A14031","590.24"
2021,"Zona rural","La Granjuela","A14032","601.85"
2021,"Zona rural","Guadalcázar","A14033","565.94"
2021,"Zona rural","El Guijo","A14034","518.62"
2021,"Zona de densidad intermedia","Hinojosa del Duque","A14035","612.51"
2021,"Zona rural","Hornachuelos","A14036","631.61"
2021,"Zona rural","Iznájar","A14037","566.73"
2021,"Zona de densidad intermedia","Lucena","A14038","495.22"
2021,"Zona rural","Luque","A14039","503.57"
2021,"Zona de densidad intermedia","Montalbán de Córdoba","A14040","532.65"
2021,"Zona rural","Montemayor","A14041","576.99"
2021,"Zona de densidad intermedia","Montilla","A14042","503.16"
2021,"Zona de densidad intermedia","Montoro","A14043","518.04"
2021,"Zona rural","Monturque","A14044","580.08"
2021,"Zona rural","Moriles","A14045","502.55"
2021,"Zona rural","Nueva Carteya","A14046","495.79"
2021,"Zona rural","Obejo","A14047","587.16"
2021,"Zona rural","Palenciana","A14048","500.34"
2021,"Zona de densidad intermedia","Palma del Río","A14049","504.83"
2021,"Zona rural","Pedro Abad","A14050","507.48"
2021,"Zona rural","Pedroche","A14051","581.49"
2021,"Zona de densidad intermedia","Peñarroya-Pueblonuevo","A14052","559.29"
2021,"Zona de densidad intermedia","Posadas","A14053","541.53"
2021,"Zona de densidad intermedia","Pozoblanco","A14054","531.77"
2021,"Zona de densidad intermedia","Priego de Córdoba","A14055","503.21"
2021,"Zona de densidad intermedia","Puente Genil","A14056","518.39"
2021,"Zona de densidad intermedia","La Rambla","A14057","502.99"
2021,"Zona de densidad intermedia","Rute","A14058","553.94"
2021,"Zona rural","San Sebastián de los Ballesteros","A14059","566.95"
2021,"Zona rural","Santaella","A14060","809.8"
2021,"Zona rural","Santa Eufemia","A14061","558.23"
2021,"Zona rural","Torrecampo","A14062","537.25"
2021,"Zona rural","Valenzuela","A14063","594.72"
2021,"Zona rural","Valsequillo","A14064","699.42"
2021,"Zona rural","La Victoria","A14065","524.83"
2021,"Zona de densidad intermedia","Villa del Río","A14066","470.35"
2021,"Zona rural","Villafranca de Córdoba","A14067","520.73"
2021,"Zona rural","Villaharta","A14068","443.75"
2021,"Zona de densidad intermedia","Villanueva de Córdoba","A14069","528.52"
2021,"Zona rural","Villanueva del Duque","A14070","556.17"
2021,"Zona rural","Villanueva del Rey","A14071","529.59"
2021,"Zona rural","Villaralto","A14072","554.45"
2021,"Zona rural","Villaviciosa de Córdoba","A14073","523.35"
2021,"Zona rural","El Viso","A14074","567.99"
2021,"Zona rural","Zuheros","A14075","427.44"
2021,"Zona rural","Fuente Carreteros","A14901",
2021,"Zona rural","La Guijarrosa","A14902",
2021,"Zona rural","Agrón","A18001","741.18"
2021,"Zona rural","Alamedilla","A18002","716.31"
2021,"Zona de densidad intermedia","Albolote","A18003","531.73"
2021,"Zona rural","Albondón","A18004","878.12"
2021,"Zona rural","Albuñán","A18005","756.82"
2021,"Zona rural","Albuñol","A18006","425.26"
2021,"Zona rural","Albuñuelas","A18007","581.42"
2021,"Zona rural","Aldeire","A18010","595.51"
2021,"Zona de densidad intermedia","Alfacar","A18011","595.78"
2021,"Zona rural","Algarinejo","A18012","678.28"
2021,"Zona rural","Alhama de Granada","A18013","595.02"
2021,"Zona de densidad intermedia","Alhendín","A18014","528.32"
2021,"Zona rural","Alicún de Ortega","A18015","649.57"
2021,"Zona rural","Almegíjar","A18016","639.39"
2021,"Zona de densidad intermedia","Almuñécar","A18017","490.07"
2021,"Zona rural","Alquife","A18018","843.14"
2021,"Zona rural","Arenas del Rey","A18020","1818.91"
2021,"Ciudades","Armilla","A18021","486.14"
2021,"Zona de densidad intermedia","Atarfe","A18022","502.19"
2021,"Zona de densidad intermedia","Baza","A18023","610.92"
2021,"Zona rural","Beas de Granada","A18024","630.61"
2021,"Zona rural","Beas de Guadix","A18025","671.83"
2021,"Zona rural","Benalúa","A18027","548.8"
2021,"Zona rural","Benalúa de las Villas","A18028","696.43"
2021,"Zona rural","Benamaurel","A18029","626.09"
2021,"Zona rural","Bérchules","A18030","454.55"
2021,"Zona rural","Bubión","A18032","664.6"
2021,"Zona rural","Busquístar","A18033","692.31"
2021,"Zona rural","Cacín","A18034","727.93"
2021,"Zona rural","Cádiar","A18035","583.78"
2021,"Ciudades","Cájar","A18036","529.27"
2021,"Zona rural","Calicasas","A18037","694.1"
2021,"Zona rural","Campotéjar","A18038","672.64"
2021,"Zona rural","Caniles","A18039","724.37"
2021,"Zona rural","Cáñar","A18040","435.57"
2021,"Zona rural","Capileira","A18042","437.93"
2021,"Zona rural","Carataunas","A18043",505
2021,"Zona rural","Cástaras","A18044","629.17"
2021,"Zona rural","Castilléjar","A18045","683.23"
2021,"Zona rural","Castril","A18046","617.44"
2021,"Zona de densidad intermedia","Cenes de la Vega","A18047","507.15"
2021,"Zona rural","Cijuela","A18048","523.04"
2021,"Zona rural","Cogollos de Guadix","A18049","628.57"
2021,"Zona de densidad intermedia","Cogollos de la Vega","A18050","558.31"
2021,"Zona rural","Colomera","A18051","657.16"
2021,"Zona rural","Cortes de Baza","A18053","613.9"
2021,"Zona rural","Cortes y Graena","A18054","601.01"
2021,"Zona rural","Cúllar","A18056","668.55"
2021,"Zona de densidad intermedia","Cúllar Vega","A18057","545.41"
2021,"Zona de densidad intermedia","Chauchina","A18059","543.74"
2021,"Zona rural","Chimeneas","A18061","663.99"
2021,"Ciudades","Churriana de la Vega","A18062","488.91"
2021,"Zona rural","Darro","A18063","752.44"
2021,"Zona rural","Dehesas de Guadix","A18064","597.09"
2021,"Zona rural","Dehesas Viejas","A18065",
2021,"Zona rural","Deifontes","A18066","554.67"
2021,"Zona rural","Diezma","A18067","713.92"
2021,"Zona rural","Dílar","A18068","542.35"
2021,"Zona rural","Dólar","A18069","684.46"
2021,"Zona rural","Dúdar","A18070","632.6"
2021,"Zona de densidad intermedia","Dúrcal","A18071","532.37"
2021,"Zona rural","Escúzar","A18072","719.6"
2021,"Zona rural","Ferreira","A18074","638.23"
2021,"Zona rural","Fonelas","A18076","709.95"
2021,"Zona rural","Fornes","A18077",
2021,"Zona rural","Freila","A18078","685.9"
2021,"Zona de densidad intermedia","Fuente Vaqueros","A18079","568.06"
2021,"Zona rural","Galera","A18082","691.06"
2021,"Zona rural","Gobernador","A18083","686.36"
2021,"Ciudades","Gójar","A18084","568.16"
2021,"Zona rural","Gor","A18085","721.54"
2021,"Zona rural","Gorafe","A18086","704.19"
2021,"Ciudades","Granada (capital)","A18087","481.21"
2021,"Zona rural","Guadahortuna","A18088","736.81"
2021,"Zona de densidad intermedia","Guadix","A18089","549.45"
2021,"Zona rural","Gualchos","A18093","418.2"
2021,"Zona rural","Güéjar Sierra","A18094","498.97"
2021,"Zona rural","Güevéjar","A18095","531.23"
2021,"Zona rural","Huélago","A18096","687.5"
2021,"Zona rural","Huéneja","A18097","637.05"
2021,"Zona de densidad intermedia","Huéscar","A18098","622.31"
2021,"Zona rural","Huétor de Santillán","A18099","677.91"
2021,"Zona de densidad intermedia","Huétor Tájar","A18100","506.18"
2021,"Ciudades","Huétor Vega","A18101","562.13"
2021,"Zona rural","Íllora","A18102","601.39"
2021,"Zona rural","Ítrabo","A18103","541.07"
2021,"Zona de densidad intermedia","Iznalloz","A18105","771.5"
2021,"Zona rural","Játar","A18106",
2021,"Zona rural","Jayena","A18107","646.89"
2021,"Zona rural","Jérez del Marquesado","A18108","670.86"
2021,"Zona rural","Jete","A18109","460.91"
2021,"Zona rural","Jun","A18111","585.79"
2021,"Zona rural","Juviles","A18112","654.41"
2021,"Zona rural","La Calahorra","A18114","721.39"
2021,"Zona rural","Láchar","A18115","599.15"
2021,"Zona rural","Lanjarón","A18116","467.61"
2021,"Zona rural","Lanteira","A18117","770.58"
2021,"Zona rural","Lecrín","A18119","624.94"
2021,"Zona rural","Lentegí","A18120","545.99"
2021,"Zona rural","Lobras","A18121","723.08"
2021,"Zona de densidad intermedia","Loja","A18122","521.87"
2021,"Zona rural","Lugros","A18123","533.76"
2021,"Zona rural","Lújar","A18124","668.07"
2021,"Zona rural","La Malahá","A18126","619.69"
2021,"Ciudades","Maracena","A18127","468.47"
2021,"Zona rural","Marchal","A18128","678.74"
2021,"Zona rural","Moclín","A18132","697.48"
2021,"Zona rural","Molvízar","A18133","583.7"
2021,"Ciudades","Monachil","A18134","573.92"
2021,"Zona rural","Montefrío","A18135","642.8"
2021,"Zona rural","Montejícar","A18136","606.18"
2021,"Zona rural","Montillana","A18137","557.23"
2021,"Zona rural","Moraleda de Zafayona","A18138","657.76"
2021,"Zona de densidad intermedia","Motril","A18140","457.48"
2021,"Zona rural","Murtas","A18141","769.57"
2021,"Zona rural","Nigüelas","A18143","637.73"
2021,"Zona de densidad intermedia","Nívar","A18144","606.95"
2021,"Ciudades","Ogíjares","A18145","543.1"
2021,"Zona rural","Orce","A18146","687.08"
2021,"Zona rural","Órgiva","A18147","523.7"
2021,"Zona rural","Otívar","A18148","550.4"
2021,"Zona de densidad intermedia","Villa de Otura","A18149","574.24"
2021,"Zona de densidad intermedia","Padul","A18150","572.2"
2021,"Zona rural","Pampaneira","A18151","549.21"
2021,"Zona rural","Pedro Martínez","A18152","610.63"
2021,"Zona de densidad intermedia","Peligros","A18153","561.33"
2021,"Zona rural","La Peza","A18154","595.73"
2021,"Zona rural","Pinos Genil","A18157","625.82"
2021,"Zona de densidad intermedia","Pinos Puente","A18158","694.92"
2021,"Zona rural","Píñar","A18159","677.86"
2021,"Zona rural","Polícar","A18161","501.92"
2021,"Zona rural","Polopos","A18162","496.5"
2021,"Zona rural","Pórtugos","A18163","493.54"
2021,"Zona rural","Puebla de Don Fadrique","A18164","593.17"
2021,"Ciudades","Pulianas","A18165","592.7"
2021,"Zona rural","Purullena","A18167","655.17"
2021,"Zona rural","Quéntar","A18168","506.59"
2021,"Zona rural","Rubite","A18170","619.79"
2021,"Zona rural","Salar","A18171","496.21"
2021,"Zona de densidad intermedia","Salobreña","A18173","473.22"
2021,"Zona rural","Santa Cruz del Comercio","A18174","635.36"
2021,"Zona de densidad intermedia","Santa Fe","A18175","488.17"
2021,"Zona rural","Soportújar","A18176","482.63"
2021,"Zona rural","Sorvilán","A18177","557.25"
2021,"Zona rural","Torre-Cardela","A18178","724.48"
2021,"Zona rural","Torvizcón","A18179","626.18"
2021,"Zona rural","Trevélez","A18180","525.66"
2021,"Zona rural","Turón","A18181","629.31"
2021,"Zona rural","Ugíjar","A18182","458.82"
2021,"Zona rural","Válor","A18183","614.18"
2021,"Zona rural","Vélez de Benaudalla","A18184","494.36"
2021,"Zona rural","Ventas de Huelma","A18185","678.68"
2021,"Zona rural","Villanueva de las Torres","A18187","696.97"
2021,"Zona rural","Villanueva Mesía","A18188","592.25"
2021,"Zona de densidad intermedia","Víznar","A18189",625
2021,"Zona rural","Zafarraya","A18192","702.77"
2021,"Ciudades","La Zubia","A18193","523.08"
2021,"Zona rural","Zújar","A18194","691.18"
2021,"Zona rural","La Taha","A18901","552.45"
2021,"Zona rural","El Valle","A18902","661.94"
2021,"Zona rural","Nevada","A18903","525.99"
2021,"Zona rural","Alpujarra de la Sierra","A18904","591.39"
2021,"Ciudades","Las Gabias","A18905","485.96"
2021,"Zona rural","Los Guájares","A18906","517.69"
2021,"Zona rural","Valle del Zalabí","A18907","659.42"
2021,"Zona de densidad intermedia","Villamena","A18908","579.44"
2021,"Zona rural","Morelábor","A18909","821.73"
2021,"Zona rural","El Pinar","A18910","618.51"
2021,"Zona de densidad intermedia","Vegas del Genil","A18911","500.17"
2021,"Zona rural","Cuevas del Campo","A18912","688.86"
2021,"Zona rural","Zagra","A18913","551.42"
2021,"Zona rural","Valderrubio","A18914",
2021,"Zona rural","Domingo Pérez de Granada","A18915",
2021,"Zona rural","Torrenueva Costa","A18916",
2021,"Zona rural","Alájar","A21001","552.83"
2021,"Zona de densidad intermedia","Aljaraque","A21002","533.49"
2021,"Zona rural","El Almendro","A21003","536.53"
2021,"Zona rural","Almonaster la Real","A21004","600.78"
2021,"Zona de densidad intermedia","Almonte","A21005","465.15"
2021,"Zona rural","Alosno","A21006","528.89"
2021,"Zona de densidad intermedia","Aracena","A21007","514.42"
2021,"Zona rural","Aroche","A21008","448.79"
2021,"Zona rural","Arroyomolinos de León","A21009","510.53"
2021,"Zona de densidad intermedia","Ayamonte","A21010","482.1"
2021,"Zona rural","Beas","A21011","543.23"
2021,"Zona rural","Berrocal","A21012","583.33"
2021,"Zona de densidad intermedia","Bollullos Par del Condado","A21013","500.35"
2021,"Zona de densidad intermedia","Bonares","A21014","478.85"
2021,"Zona rural","Cabezas Rubias","A21015","763.97"
2021,"Zona rural","Cala","A21016","661.49"
2021,"Zona rural","Calañas","A21017","690.92"
2021,"Zona rural","El Campillo","A21018","568.14"
2021,"Zona rural","Campofrío","A21019","610.12"
2021,"Zona rural","Cañaveral de León","A21020","571.07"
2021,"Zona de densidad intermedia","Cartaya","A21021","481.59"
2021,"Zona rural","Castaño del Robledo","A21022","613.04"
2021,"Zona rural","El Cerro de Andévalo","A21023",525
2021,"Zona rural","Corteconcepción","A21024","546.41"
2021,"Zona rural","Cortegana","A21025","534.84"
2021,"Zona rural","Cortelazor","A21026","577.56"
2021,"Zona rural","Cumbres de Enmedio","A21027","792.45"
2021,"Zona rural","Cumbres de San Bartolomé","A21028","622.99"
2021,"Zona rural","Cumbres Mayores","A21029","578.43"
2021,"Zona rural","Chucena","A21030","472.35"
2021,"Zona rural","Encinasola","A21031","513.93"
2021,"Zona de densidad intermedia","Escacena del Campo","A21032","494.33"
2021,"Zona rural","Fuenteheridos","A21033","548.6"
2021,"Zona rural","Galaroza","A21034","603.79"
2021,"Zona de densidad intermedia","Gibraleón","A21035","486.18"
2021,"Zona rural","La Granada de Río-Tinto","A21036","599.17"
2021,"Zona rural","El Granado","A21037","735.01"
2021,"Zona rural","Higuera de la Sierra","A21038","546.76"
2021,"Zona rural","Hinojales","A21039","692.31"
2021,"Zona rural","Hinojos","A21040","544.2"
2021,"Ciudades","Huelva (capital)","A21041","510.51"
2021,"Zona de densidad intermedia","Isla Cristina","A21042","418.99"
2021,"Zona rural","Jabugo","A21043","587.45"
2021,"Zona de densidad intermedia","Lepe","A21044","467.22"
2021,"Zona rural","Linares de la Sierra","A21045","537.31"
2021,"Zona rural","Lucena del Puerto","A21046","553.81"
2021,"Zona rural","Manzanilla","A21047","542.29"
2021,"Zona rural","Los Marines","A21048","578.05"
2021,"Zona rural","Minas de Riotinto","A21049","623.08"
2021,"Zona de densidad intermedia","Moguer","A21050","458.73"
